avg_size,edge_collisions,entropy_loss,episodes,policy_entropy,policy_loss,reward_rate,self_collisions,steps,t,value_loss
3.09375,0.146484375,-1.3855173587799072,6397,1.3855221271514893,0.001964576542377472,0.013671875,0.0,51200,1.1921167373657227,0.26814189553260803
3.1015625,0.123046875,-1.3855342864990234,12876,1.3855366706848145,0.09534405916929245,0.0234375,0.0,102400,2.2639918327331543,0.2510527968406677
3.1015625,0.078125,-1.3855026960372925,19333,1.3855332136154175,0.15257957577705383,0.01171875,0.0,153600,3.2990612983703613,0.26740431785583496
3.08984375,0.111328125,-1.3853660821914673,25805,1.3853601217269897,0.23328833281993866,0.0234375,0.0,204800,4.368687868118286,0.2514928877353668
3.109375,0.140625,-1.3852449655532837,32192,1.3852076530456543,0.2771148085594177,0.01953125,0.0,256000,5.40342903137207,0.2707873284816742
3.109375,0.10546875,-1.3850725889205933,38599,1.3851256370544434,0.3120739161968231,0.021484375,0.0,307200,6.4602789878845215,0.2666916251182556
3.119140625,0.109375,-1.384994626045227,44909,1.384941577911377,0.31324705481529236,0.013671875,0.0,358400,7.491497039794922,0.2791000008583069
3.1015625,0.11328125,-1.3849323987960815,51302,1.384936809539795,0.2945328652858734,0.025390625,0.0,409600,8.548283338546753,0.2710743546485901
3.0859375,0.146484375,-1.3848886489868164,57667,1.3848955631256104,0.2798708975315094,0.01953125,0.0,460800,9.60668659210205,0.2674296796321869
3.10546875,0.15234375,-1.3848705291748047,63996,1.384882926940918,0.2553846538066864,0.025390625,0.0,512000,10.673235654830933,0.26558518409729004
3.11328125,0.14453125,-1.38481867313385,70295,1.3846960067749023,0.24489016830921173,0.013671875,0.001953125,563200,11.71467638015747,0.2733429968357086
3.10546875,0.13671875,-1.3847851753234863,76526,1.3847475051879883,0.23827123641967773,0.0234375,0.0,614400,12.825710535049438,0.2594207227230072
3.12890625,0.1171875,-1.384762167930603,82752,1.3847817182540894,0.2398279458284378,0.01953125,0.001953125,665600,13.89109754562378,0.270651251077652
3.11328125,0.125,-1.3846561908721924,88996,1.3846890926361084,0.24837152659893036,0.01171875,0.0,716800,14.986768245697021,0.2708117961883545
3.16015625,0.115234375,-1.3845736980438232,95246,1.3844646215438843,0.2575339376926422,0.029296875,0.0,768000,16.068622589111328,0.26141390204429626
3.107421875,0.146484375,-1.3844404220581055,101448,1.3845258951187134,0.2713782787322998,0.0234375,0.0,819200,17.15015745162964,0.26230546832084656
3.115234375,0.109375,-1.3843145370483398,107668,1.384295105934143,0.2795041501522064,0.013671875,0.0,870400,18.194268941879272,0.26914048194885254
3.1171875,0.10546875,-1.3840848207473755,113934,1.3842068910598755,0.2833176255226135,0.017578125,0.001953125,921600,19.266643285751343,0.2795056402683258
3.095703125,0.10546875,-1.3839391469955444,120100,1.3838376998901367,0.28320789337158203,0.017578125,0.0,972800,20.313432216644287,0.2621574401855469
3.107421875,0.150390625,-1.3837231397628784,126221,1.3837562799453735,0.27750667929649353,0.021484375,0.0,1024000,21.388749837875366,0.2733573913574219
3.09375,0.1171875,-1.3835777044296265,132338,1.383415937423706,0.274509459733963,0.0078125,0.0,1075200,22.439114570617676,0.2747057378292084
3.083984375,0.10546875,-1.3831385374069214,138320,1.38315749168396,0.27071109414100647,0.009765625,0.0,1126400,23.5117404460907,0.2671239972114563
3.1015625,0.115234375,-1.3828157186508179,144351,1.3827447891235352,0.2674824893474579,0.01953125,0.0,1177600,24.55962872505188,0.263441801071167
3.119140625,0.083984375,-1.3821214437484741,150388,1.3822487592697144,0.2661917507648468,0.015625,0.001953125,1228800,25.631511688232422,0.2814989984035492
