avg_size,edge_collisions,entropy_loss,episodes,policy_entropy,policy_loss,reward_rate,self_collisions,steps,t,value_loss
4.095703125,0.02734375,-0.9264712333679199,231722,0.9198010563850403,0.22717367112636566,0.03125,0.013671875,3379200,236.3675720691681,0.3596177101135254
4.103515625,0.0234375,-0.9303238987922668,233286,0.9291987419128418,-0.11074133217334747,0.068359375,0.00390625,3430400,239.70317006111145,0.33839747309684753
3.962890625,0.041015625,-0.9244278073310852,235083,0.9118120670318604,0.027758007869124413,0.06640625,0.00390625,3481600,243.52489304542542,0.3191331923007965
4.208984375,0.0234375,-0.9082555770874023,236585,0.9374147653579712,0.025393858551979065,0.060546875,0.005859375,3532800,246.84719157218933,0.34692975878715515
3.88671875,0.037109375,-0.9349897503852844,238008,0.9132682085037231,0.07980906963348389,0.046875,0.00390625,3584000,250.6497664451599,0.3136816620826721
4.22265625,0.017578125,-0.8916603922843933,239369,0.860781192779541,0.24341903626918793,0.052734375,0.005859375,3635200,253.9766972064972,0.35553672909736633
4.30859375,0.02734375,-0.8608884811401367,240883,0.8546269536018372,-0.22741679847240448,0.072265625,0.001953125,3686400,257.8009672164917,0.3429654836654663
4.251953125,0.03125,-0.8651043176651001,242585,0.843495786190033,-0.003986303694546223,0.064453125,0.01171875,3737600,261.13507890701294,0.31814640760421753
4.40625,0.013671875,-0.8479152917861938,243992,0.8395747542381287,-0.11772699654102325,0.04296875,0.009765625,3788800,264.9462380409241,0.35259121656417847
4.228515625,0.01171875,-0.8767239451408386,245385,0.8809052109718323,0.08680426329374313,0.037109375,0.00390625,3840000,268.2989761829376,0.3274664282798767
4.3984375,0.009765625,-0.857146680355072,246703,0.8595925569534302,-0.03311721235513687,0.060546875,0.0078125,3891200,272.1611268520355,0.32320791482925415
4.26953125,0.025390625,-0.8266377449035645,248170,0.8565468788146973,-0.05591161176562309,0.056640625,0.0078125,3942400,275.5218331813812,0.33109065890312195
4.2734375,0.0234375,-0.8482689261436462,249734,0.8466973304748535,-0.0971638634800911,0.078125,0.001953125,3993600,279.3680536746979,0.3216974139213562
4.16015625,0.033203125,-0.817631185054779,251224,0.8308603763580322,0.13056580722332,0.056640625,0.001953125,4044800,282.740984916687,0.3490784764289856
3.939453125,0.025390625,-0.8530543446540833,252786,0.8287716507911682,-0.06929223984479904,0.048828125,0.00390625,4096000,286.58420848846436,0.3019334375858307
4.05078125,0.025390625,-0.8425083160400391,254463,0.834469735622406,-0.050539322197437286,0.068359375,0.005859375,4147200,289.94280219078064,0.29688259959220886
4.0859375,0.021484375,-0.8125209808349609,256219,0.819452702999115,-0.205422505736351,0.05859375,0.0078125,4198400,293.7803843021393,0.32648056745529175
3.6875,0.025390625,-0.8723885416984558,258279,0.8702571988105774,-0.19266852736473083,0.033203125,0.001953125,4249600,297.1093032360077,0.30813002586364746
3.658203125,0.04296875,-0.8696010708808899,260427,0.8846139907836914,0.12013936042785645,0.015625,0.00390625,4300800,300.93048119544983,0.2824373245239258
4.025390625,0.037109375,-0.8173999190330505,262196,0.7277600765228271,-0.06243697926402092,0.052734375,0.00390625,4352000,304.26827788352966,0.31560391187667847
4.1796875,0.01953125,-0.7463701367378235,263969,0.7685127258300781,-0.025631917640566826,0.052734375,0.005859375,4403200,308.11451387405396,0.34880656003952026
3.685546875,0.05078125,-0.796563982963562,265966,0.8206800222396851,-0.1775679737329483,0.0390625,0.001953125,4454400,311.47315979003906,0.29851022362709045
3.609375,0.052734375,-0.7827615737915039,268495,0.8024507761001587,0.013427028432488441,0.0390625,0.01171875,4505600,315.29429745674133,0.2812614440917969
3.892578125,0.021484375,-0.7760664820671082,270625,0.7735792398452759,-0.13602806627750397,0.048828125,0.00390625,4556800,318.641259431839,0.2736692726612091
4.01171875,0.0390625,-0.7688869833946228,272451,0.7760993838310242,-0.24072904884815216,0.052734375,0.013671875,4608000,322.4752972126007,0.3569192886352539
3.1796875,0.091796875,-0.7823037505149841,276154,0.6376882195472717,-0.6492743492126465,0.03125,0.0,4659200,325.83517599105835,0.34955844283103943
3.056640625,0.154296875,-0.4262188971042633,284059,0.40619027614593506,-0.20661520957946777,0.02734375,0.0,4710400,329.67619156837463,0.2929636836051941
3.03125,0.1796875,-0.4123741090297699,292871,0.4305080771446228,1.0211209058761597,0.0078125,0.0,4761600,333.0430283546448,0.36980754137039185
3.044921875,0.177734375,-0.3978193700313568,301707,0.4140284061431885,0.7750219702720642,0.009765625,0.0,4812800,336.89222240448,0.27927523851394653
3.04296875,0.1875,-0.4025821387767792,310451,0.43883126974105835,-0.1646818220615387,0.0078125,0.0,4864000,340.2685589790344,0.25490742921829224
3.046875,0.13671875,-0.509854257106781,318032,0.5121281743049622,0.4335331618785858,0.017578125,0.0,4915200,344.11658811569214,0.2726527452468872
3.080078125,0.138671875,-0.5226022601127625,324558,0.5206196308135986,0.419138640165329,0.021484375,0.0,4966400,347.4809498786926,0.3200046420097351
3.078125,0.14453125,-0.46937164664268494,331386,0.4705348312854767,0.052452750504016876,0.0234375,0.0,5017600,351.34076166152954,0.2867744565010071
3.09375,0.16796875,-0.43940314650535583,338835,0.4613911807537079,0.3098527491092682,0.029296875,0.0,5068800,354.7000615596771,0.2814565598964691
3.103515625,0.123046875,-0.5200068354606628,345570,0.49713557958602905,0.12230392545461655,0.01953125,0.0,5120000,358.54478549957275,0.2884563207626343
3.103515625,0.08984375,-0.5438606142997742,351852,0.5570939779281616,0.19537372887134552,0.029296875,0.0,5171200,361.8949637413025,0.2898465096950531
3.11328125,0.109375,-0.6061888337135315,357902,0.6053876280784607,0.08041423559188843,0.033203125,0.0,5222400,365.7347948551178,0.2867477834224701
3.2109375,0.08984375,-0.6628614664077759,363549,0.6901704668998718,0.1251336932182312,0.048828125,0.0,5273600,369.0735650062561,0.29070743918418884
3.22265625,0.107421875,-0.7381839752197266,369011,0.7425191402435303,-0.00468642869964242,0.03125,0.0,5324800,372.92253279685974,0.2876811623573303
3.150390625,0.123046875,-0.671115517616272,375394,0.5512808561325073,-0.26100441813468933,0.03125,0.0,5376000,376.2863390445709,0.2821720540523529
3.0859375,0.171875,-0.3809857666492462,383878,0.37643125653266907,-0.006349510047584772,0.01171875,0.0,5427200,380.1363778114319,0.28560933470726013
3.091796875,0.197265625,-0.3191704750061035,393438,0.3421595096588135,0.29172706604003906,0.0234375,0.0,5478400,383.4893522262573,0.28916648030281067
3.119140625,0.17578125,-0.4730715751647949,402068,0.4782485365867615,-0.06775403022766113,0.037109375,0.0,5529600,387.33710765838623,0.2820836901664734
3.181640625,0.095703125,-0.6099217534065247,408653,0.673086404800415,0.0016349017387256026,0.0390625,0.0,5580800,390.7170515060425,0.2718351483345032
3.2734375,0.09765625,-0.7491008639335632,413793,0.7501968741416931,-0.07403366267681122,0.041015625,0.0,5632000,394.5513246059418,0.270568311214447
3.1953125,0.10546875,-0.6666302680969238,419508,0.5858509540557861,-0.270192950963974,0.03125,0.0,5683200,397.9165666103363,0.2791570723056793
3.123046875,0.15625,-0.4410330355167389,426780,0.45502591133117676,0.046547289937734604,0.017578125,0.0,5734400,401.7831790447235,0.2832862436771393
3.15625,0.142578125,-0.42080947756767273,434435,0.46365559101104736,0.31736817955970764,0.029296875,0.0,5785600,405.13090991973877,0.2864822447299957
3.201171875,0.0859375,-0.5809788703918457,440977,0.5865728855133057,0.2269543707370758,0.05078125,0.0,5836800,408.9664297103882,0.2552328407764435
3.31640625,0.10546875,-0.7036158442497253,445948,0.7537167072296143,0.10980828106403351,0.0390625,0.0,5888000,412.32726192474365,0.2725287973880768
3.453125,0.06640625,-0.7650731801986694,450221,0.7664353847503662,-0.056713998317718506,0.041015625,0.001953125,5939200,416.15445375442505,0.3049216866493225
3.287109375,0.119140625,-0.6776371002197266,455140,0.6213892698287964,-0.4709443151950836,0.06640625,0.0,5990400,419.4865565299988,0.3022397756576538
3.283203125,0.134765625,-0.5354889631271362,461240,0.524674654006958,-0.3650984466075897,0.056640625,0.001953125,6041600,423.324538230896,0.29539838433265686
3.23046875,0.138671875,-0.477362722158432,468203,0.5081804990768433,-0.10696186125278473,0.041015625,0.0,6092800,426.6807429790497,0.3003329634666443
3.275390625,0.087890625,-0.5732688307762146,474473,0.5484374165534973,-0.40948161482810974,0.044921875,0.001953125,6144000,430.50265765190125,0.29396238923072815
3.369140625,0.068359375,-0.5891545414924622,479000,0.5758401155471802,-0.7621158361434937,0.05078125,0.001953125,6195200,433.8368818759918,0.3259730339050293
3.267578125,0.091796875,-0.5442439913749695,483197,0.5436711311340332,-1.007752776145935,0.044921875,0.00390625,6246400,437.6798429489136,0.3261633813381195
3.1796875,0.11328125,-0.4617421627044678,488024,0.4138972759246826,-1.6828062534332275,0.01953125,0.0,6297600,441.0166697502136,0.35880202054977417
3.1015625,0.1484375,-0.341580331325531,494436,0.3643532693386078,-0.7135044932365417,0.013671875,0.0,6348800,444.82746863365173,0.32353833317756653
3.091796875,0.1796875,-0.3215995728969574,502098,0.32149508595466614,0.11613278836011887,0.017578125,0.0,6400000,448.14932894706726,0.28578633069992065
3.142578125,0.091796875,-0.3811730444431305,508951,0.3849520981311798,0.42119213938713074,0.0234375,0.0,6451200,451.97804737091064,0.2840771973133087
3.3359375,0.0703125,-0.4977400302886963,513537,0.598063588142395,0.5314875245094299,0.0234375,0.0,6502400,455.3356649875641,0.3233254551887512
3.65234375,0.044921875,-0.6839319467544556,516433,0.6551076173782349,-0.3409428298473358,0.05859375,0.00390625,6553600,459.18506264686584,0.3408147990703583
3.435546875,0.0703125,-0.6542921662330627,519496,0.634490966796875,-0.4729307293891907,0.04296875,0.001953125,6604800,462.5714416503906,0.3442668616771698
3.353515625,0.09765625,-0.6014028191566467,523482,0.6115231513977051,0.17491646111011505,0.041015625,0.0,6656000,466.4385757446289,0.34657421708106995
3.697265625,0.060546875,-0.5721877217292786,527379,0.568671703338623,0.27202796936035156,0.056640625,0.001953125,6707200,469.81506609916687,0.3678373694419861
3.8203125,0.056640625,-0.5653839707374573,530898,0.5809915661811829,-0.23384805023670197,0.080078125,0.0,6758400,473.64323687553406,0.32658839225769043
3.42578125,0.1328125,-0.5680376887321472,535301,0.5547159314155579,-0.7734581232070923,0.0625,0.0,6809600,476.98826360702515,0.313050240278244
3.33984375,0.12890625,-0.43407925963401794,541336,0.41890770196914673,-0.9963712692260742,0.0625,0.001953125,6860800,480.8283700942993,0.30244484543800354
3.263671875,0.150390625,-0.35141023993492126,548777,0.3074648380279541,-0.838385283946991,0.064453125,0.0,6912000,484.17815685272217,0.29056185483932495
3.1796875,0.171875,-0.3221372067928314,556852,0.32417646050453186,-0.9199296236038208,0.05078125,0.0,6963200,488.0136995315552,0.3046968877315521
3.201171875,0.1171875,-0.3786325454711914,564102,0.3799757659435272,-0.7758815884590149,0.056640625,0.0,7014400,491.3622636795044,0.2903475761413574
3.22265625,0.08984375,-0.3773055076599121,569591,0.3795832097530365,-0.44947490096092224,0.041015625,0.0,7065600,495.2114939689636,0.27092522382736206
3.279296875,0.091796875,-0.3201485574245453,574111,0.28157341480255127,-0.8740283846855164,0.025390625,0.0,7116800,498.5469686985016,0.26125019788742065
3.2265625,0.08984375,-0.2502659857273102,578765,0.24494940042495728,0.7248889803886414,0.02734375,0.0,7168000,502.3745541572571,0.31189990043640137
3.201171875,0.076171875,-0.23754648864269257,583677,0.23089337348937988,1.7848705053329468,0.03125,0.0,7219200,505.7167122364044,0.35550791025161743
3.228515625,0.095703125,-0.2606430649757385,588852,0.27226394414901733,0.3618548810482025,0.037109375,0.0,7270400,509.547598361969,0.3369833827018738
3.150390625,0.10546875,-0.29583311080932617,594925,0.31187182664871216,-0.7358037829399109,0.033203125,0.0,7321600,512.9015254974365,0.30896246433258057
3.125,0.12109375,-0.30863362550735474,601709,0.3097940683364868,0.126728817820549,0.03125,0.0,7372800,516.7279312610626,0.3337767720222473
3.11328125,0.14453125,-0.3035944998264313,608952,0.3243264853954315,-0.12183573096990585,0.02734375,0.0,7424000,520.083612203598,0.32780033349990845
3.173828125,0.0859375,-0.3923843502998352,615198,0.39495301246643066,-0.07243997603654861,0.02734375,0.0,7475200,523.944536447525,0.28716591000556946
3.232421875,0.1328125,-0.4122728407382965,620726,0.41733771562576294,-0.478934109210968,0.05078125,0.001953125,7526400,527.3127756118774,0.26936787366867065
3.26171875,0.091796875,-0.39231598377227783,626571,0.4000804126262665,-1.0794976949691772,0.048828125,0.0,7577600,531.1801795959473,0.23380860686302185
3.203125,0.140625,-0.3404458463191986,632609,0.3254995048046112,-0.6367120146751404,0.03515625,0.001953125,7628800,534.5575203895569,0.23136262595653534
3.216796875,0.126953125,-0.31144389510154724,639140,0.29923591017723083,-0.543106198310852,0.0390625,0.0,7680000,538.4184324741364,0.2299373596906662
3.306640625,0.12109375,-0.3079739511013031,645580,0.3132520318031311,-0.11949747055768967,0.03515625,0.001953125,7731200,541.8107509613037,0.23776283860206604
3.4296875,0.07421875,-0.33166012167930603,651375,0.3253771662712097,-0.2610415518283844,0.05859375,0.001953125,7782400,545.6865894794464,0.25395679473876953
3.611328125,0.08203125,-0.34008145332336426,655914,0.392486572265625,-0.31672558188438416,0.064453125,0.001953125,7833600,549.0790541172028,0.2715338468551636
3.79296875,0.0625,-0.3949953019618988,659524,0.37527742981910706,-0.9672770500183105,0.06640625,0.00390625,7884800,552.9317376613617,0.31246504187583923
3.708984375,0.072265625,-0.4250708520412445,662795,0.4281221926212311,-0.9710869789123535,0.0703125,0.0,7936000,556.2878360748291,0.3342883288860321
3.939453125,0.048828125,-0.3844417631626129,666109,0.3887452483177185,-0.7873614430427551,0.08203125,0.00390625,7987200,560.1419341564178,0.35609593987464905
3.759765625,0.068359375,-0.33367884159088135,669922,0.3295871317386627,-1.2676900625228882,0.0859375,0.005859375,8038400,563.5240550041199,0.37802982330322266
3.380859375,0.103515625,-0.3706309497356415,674430,0.3592430353164673,-0.7236366271972656,0.048828125,0.001953125,8089600,567.3574497699738,0.3286774754524231
3.18359375,0.107421875,-0.34907084703445435,679740,0.3588976562023163,-1.0467954874038696,0.0390625,0.0,8140800,570.723406791687,0.3207055330276489
3.115234375,0.099609375,-0.3505171835422516,685625,0.34087884426116943,0.2121964991092682,0.056640625,0.0,8192000,574.5665745735168,0.3096872568130493
3.099609375,0.1328125,-0.31265097856521606,692613,0.2968030571937561,0.23502564430236816,0.01953125,0.0,8243200,577.9371974468231,0.2931179106235504
3.087890625,0.146484375,-0.29633814096450806,699443,0.2852160930633545,0.2534737288951874,0.025390625,0.0,8294400,581.7965338230133,0.2711082696914673
3.1328125,0.1171875,-0.3028092384338379,705642,0.2950551509857178,0.29139116406440735,0.0234375,0.0,8345600,585.1775696277618,0.25840893387794495
3.10546875,0.125,-0.3129587173461914,711780,0.3226921856403351,-0.15236128866672516,0.0234375,0.0,8396800,589.0415124893188,0.24986568093299866
3.130859375,0.09765625,-0.3185180127620697,717976,0.3232332766056061,0.07149528712034225,0.02734375,0.0,8448000,592.3799638748169,0.25706908106803894
3.099609375,0.130859375,-0.3205512464046478,724165,0.3146267831325531,-0.0782872810959816,0.021484375,0.0,8499200,596.2296388149261,0.23535938560962677
3.140625,0.111328125,-0.3238585591316223,730367,0.36261314153671265,-0.011054332368075848,0.037109375,0.0,8550400,599.5795123577118,0.2249714434146881
3.11328125,0.130859375,-0.34225791692733765,736443,0.31860148906707764,0.0833548977971077,0.029296875,0.0,8601600,603.419525384903,0.22415193915367126
3.2109375,0.146484375,-0.34123846888542175,742751,0.3213627338409424,-0.27227890491485596,0.0625,0.0,8652800,606.7639963626862,0.23991501331329346
3.25390625,0.130859375,-0.2829645276069641,749577,0.31088870763778687,-0.7424712181091309,0.060546875,0.0,8704000,610.6056847572327,0.26200586557388306
3.216796875,0.138671875,-0.3219676613807678,756863,0.32411545515060425,-1.2536526918411255,0.05078125,0.0,8755200,613.9464025497437,0.2762297987937927
3.173828125,0.162109375,-0.316133588552475,764751,0.3547017574310303,-1.291991114616394,0.04296875,0.0,8806400,617.7989408969879,0.32365331053733826
3.169921875,0.138671875,-0.2855079472064972,772922,0.32236671447753906,-1.2825682163238525,0.041015625,0.0,8857600,621.1431336402893,0.31107887625694275
3.26171875,0.126953125,-0.33797773718833923,779981,0.3534141480922699,-1.0181154012680054,0.05859375,0.0,8908800,624.9844098091125,0.27286583185195923
3.375,0.119140625,-0.31195876002311707,785977,0.2832726538181305,-1.0492819547653198,0.07421875,0.0,8960000,628.3267998695374,0.2588231563568115
3.49609375,0.09375,-0.20446887612342834,792145,0.19232836365699768,-0.6717352271080017,0.091796875,0.0,9011200,632.1784195899963,0.307414174079895
3.412109375,0.126953125,-0.21327702701091766,798691,0.26892971992492676,-1.294313669204712,0.052734375,0.001953125,9062400,635.5375616550446,0.35002636909484863
3.2578125,0.125,-0.2899746000766754,805146,0.29681557416915894,-1.6068910360336304,0.05859375,0.0,9113600,639.3689472675323,0.37232011556625366
3.10546875,0.1328125,-0.27254053950309753,812169,0.2683636248111725,-1.0326482057571411,0.03125,0.0,9164800,642.7044010162354,0.3975237011909485
3.150390625,0.13671875,-0.27126452326774597,819711,0.23751623928546906,-0.7502235174179077,0.03125,0.0,9216000,646.5694763660431,0.3509790599346161
3.166015625,0.08203125,-0.3090575337409973,826413,0.3324468731880188,-0.5479844808578491,0.037109375,0.0,9267200,649.9308044910431,0.3203219771385193
3.19140625,0.080078125,-0.2938309609889984,832028,0.30849719047546387,-0.49792715907096863,0.044921875,0.0,9318400,653.7670257091522,0.29093366861343384
3.181640625,0.109375,-0.26142939925193787,837024,0.25651830434799194,-0.485533207654953,0.0390625,0.0,9369600,657.1209642887115,0.2720174491405487
3.15234375,0.125,-0.2597496807575226,842106,0.27975383400917053,-1.0807267427444458,0.01953125,0.0,9420800,660.9721109867096,0.28785109519958496
3.06640625,0.166015625,-0.2640293538570404,849351,0.23947207629680634,-0.20494042336940765,0.013671875,0.0,9472000,664.3114471435547,0.3283051550388336
3.05078125,0.18359375,-0.1548995077610016,858763,0.1321392059326172,0.10856888443231583,0.0078125,0.0,9523200,668.1372389793396,0.3025779128074646
